17,1.7625,0.148472,-0.0602578,-1.51799,0.339421,0,-14262,-14727,322366,501648,0,-1.55365e+06,-1.67248e+06,3.88075e+07,6.02079e+07,0.0171717
18,1.7625,0.162045,-0.0975969,-1.89986,-0.164082,0,70205.3,71704.3,-212165,-448997,0,7.93284e+06,8.03621e+06,-2.44263e+07,-5.12629e+07,0.0181818
19,1.7625,0.0606569,-0.182967,-1.78941,0.139377,0,-68714.7,-90668.2,-38266.5,238835,0,-7.40542e+06,-9.76383e+06,-3.70077e+06,2.59243e+07,0.0191919
20,1.7625,0.0688388,-0.113955,-1.78142,0.10252,0,65666.3,36921.9,373530,-22677.3,0,6.65414e+06,3.86548e+06,3.74858e+07,-2.59359e+06,0.020202
21,1.7625,0.0472614,-0.139472,-1.9158,0.164228,0,-80213.7,64955.1,-734641,-218237,0,-7.75182e+06,6.14153e+06,-7.07036e+07,-2.08051e+07,0.0212121
22,1.7625,0.0946348,-0.161128,-1.51548,0.295476,0,105471,-188450,930709,306962,0,9.68181e+06,-1.72488e+07,8.57893e+07,2.8426e+07,0.0222222
23,1.7625,0.0879946,-0.0804474,-1.91476,0.016298,0,-150884,274609,-869114,-229252,0,-1.32513e+07,2.41591e+07,-7.67832e+07,-2.02536e+07,0.0232323
24,1.7625,0.168414,-0.207203,-1.56493,-0.0938814,0,153076,-296497,673927,396518,0,1.29571e+07,-2.50169e+07,5.70374e+07,3.30908e+07,0.0242424
25,1.7625,0.106819,-0.128398,-1.70186,-0.187053,0,-92949.1,317286,-497198,-683278,0,-7.58258e+06,2.56367e+07,-4.03573e+07,-5.51586e+07,0.0252525
26,1.7625,0.126788,-0.208604,-1.53127,0.149116,0,61754.1,-334429,175946,775874,0,4.78871e+06,-2.60074e+07,1.40611e+07,6.02983e+07,0.0262626
27,1.7625,0.141949,-0.091303,-1.66716,0.0253158,0,-106001,301669,303738,-788313,0,-7.87543e+06,2.26021e+07,2.23987e+07,-5.89602e+07,0.0272727
28,1.7625,0.176554,-0.147739,-1.86362,0.290217,0,168961,-254131,-382971,744163,0,1.21449e+07,-1.83419e+07,-2.78135e+07,5.36963e+07,0.0282828
29,1.7625,0.136537,-0.0836088,-1.63074,0.164596,0,-244634,132111,-17014.7,-834923,0,-1.69482e+07,9.31451e+06,-889358,-5.78808e+07,0.0292929
30,1.7625,0.170643,-0.15178,-1.52371,0.256023,0,315203,125770,288840,1.12675e+06,0,2.11541e+07,8.27268e+06,1.9377e+07,7.55252e+07,0.030303
31,1.7625,0.0724342,-0.19379,-1.61834,-0.0463814,0,-319965,-279031,-373715,-1.1403e+06,0,-2.08033e+07,-1.81361e+07,-2.42134e+07,-7.42372e+07,0.0313131
32,1.7625,0.112479,-0.0676919,-1.60649,0.23638,0,272829,139162,345001,634191,0,1.71957e+07,8.89098e+06,2.17984e+07,4.02641e+07,0.0323232
33,1.7625,0.0411519,-0.0827667,-1.79723,0.0986203,0,-157783,-27201.4,38613.2,-123354,0,-9.69727e+06,-1.62977e+06,2.07891e+06,-7.64444e+06,0.0333333
34,1.7625,0.0633373,-0.15355,-1.84301,-0.0374726,0,31794.6,242040,-412123,124783,0,1.91725e+06,1.41483e+07,-2.431e+07,7.25457e+06,0.0343434
35,1.7625,0.0773289,-0.193897,-1.71099,-0.0790985,0,-5705.64,-523922,307708,-112608,0,-313204,-3.00129e+07,1.7825e+07,-6.60267e+06,0.0353535
36,1.7625,0.0701951,-0.0758194,-1.79553,0.0446211,0,66725.8,552047,-30733,-477728,0,3.68894e+06,3.08605e+07,-1.78519e+06,-2.63194e+07,0.0363636
37,1.7625,0.0634742,-0.170648,-1.87407,0.112606,0,-147497,-335921,-5783.1,1.08437e+06,0,-7.97886e+06,-1.83461e+07,-356194,5.87344e+07,0.0373737
38,1.7625,0.0886751,-0.119516,-1.89549,-0.133147,0,147401,99919.3,-75908.3,-885012,0,7.8138e+06,5.33611e+06,-3.99334e+06,-4.702e+07,0.0383838
39,1.7625,0.0506314,-0.0939394,-1.89418,0.0609755,0,75074.5,-70773.4,155358,-31791.8,0,3.73726e+06,-3.60402e+06,7.95616e+06,-1.27331e+06,0.0393939
40,1.7625,0.0704984,-0.0978043,-1.90919,0.106169,0,-419172,207090,38284.7,888277,0,-2.09233e+07,1.03345e+07,1.75631e+06,4.43526e+07,0.040404
41,1.7625,0.158023,-0.125394,-1.81172,-0.0379603,0,588328,-365187,-725228,-1.31426e+06,0,2.87697e+07,-1.78151e+07,-3.52101e+07,-6.42138e+07,0.0414141
42,1.7625,0.0912877,-0.0899629,-1.68605,0.11577,0,-506707,417328,1.36846e+06,1.27918e+06,0,-2.42402e+07,1.99357e+07,6.52014e+07,6.11464e+07,0.0424242
43,1.7625,0.164274,-0.163973,-1.84562,-0.0691498,0,324647,-360447,-1.58651e+06,-475387,0,1.5179e+07,-1.68157e+07,-7.39383e+07,-2.25188e+07,0.0434343
44,1.7625,0.160445,-0.16234,-1.66607,0.0502289,0,-303704,376872,1.26826e+06,-561079,0,-1.37924e+07,1.7136e+07,5.7926e+07,-2.53557e+07,0.0444444
45,1.7625,0.170226,-0.205874,-1.83704,0.260277,0,503697,-384778,-126782,943784,0,2.23547e+07,-1.71479e+07,-6.05147e+06,4.20067e+07,0.0454545
46,1.7625,0.124597,-0.15994,-1.77038,0.236543,0,-858503,418548,-1.3906e+06,-1.54575e+06,0,-3.72646e+07,1.8183e+07,-6.02021e+07,-6.6998e+07,0.0464646
47,1.7625,0.171646,-0.152282,-1.56143,0.27354,0,1.26544e+06,-607156,1.89347e+06,2.59203e+06,0,5.38193e+07,-2.58111e+07,8.07518e+07,1.10211e+08,0.0474747
48,1.7625,0.037502,-0.0713802,-1.83431,-0.0632983,0,-1.41655e+06,490660,-1.40428e+06,-2.46715e+06,0,-5.90823e+07,2.05628e+07,-5.86768e+07,-1.03129e+08,0.0484848
49,1.7625,0.157868,-0.152287,-1.84048,0.216029,0,1.06229e+06,78975.6,1.63338e+06,963618,0,4.35188e+07,3.0835e+06,6.64843e+07,3.97445e+07,0.0494949
50,1.7625,0.0359402,-0.182935,-1.89407,0.173953,0,-332588,-340715,-2.46404e+06,629004,0,-1.34712e+07,-1.36665e+07,-9.84684e+07,2.49035e+07,0.0505051
51,1.7625,0.0256252,-0.0951393,-1.61396,0.0879919,0,-219258,4675.13,2.40442e+06,-2.03511e+06,0,-8.5442e+06,282823,9.4447e+07,-7.95234e+07,0.0515152
52,1.7625,0.064011,-0.0655606,-1.80079,0.170678,0,496090,346578,-1.30422e+06,3.20829e+06,0,1.9028e+07,1.32943e+07,-5.04289e+07,1.23228e+08,0.0525253
53,1.7625,0.0525665,-0.0923074,-1.68554,-0.154315,0,-577955,-723006,504350,-3.08886e+06,0,-2.18234e+07,-2.71715e+07,1.90475e+07,-1.16724e+08,0.0535354
54,1.7625,0.142655,-0.0866165,-1.5576,0.0931652,0,426931,1.27436e+06,-1.69198e+06,2.47095e+06,0,1.58375e+07,4.70847e+07,-6.21955e+07,9.14923e+07,0.0545455
55,1.7625,0.164374,-0.206086,-1.53355,0.0953931,0,-713620,-1.33077e+06,3.79958e+06,-3.12339e+06,0,-2.58022e+07,-4.84311e+07,1.37799e+08,-1.13261e+08,0.0555556
56,1.7625,0.168683,-0.0922027,-1.90779,0.284655,0,1.26679e+06,919061,-4.35327e+06,4.27892e+06,0,4.51539e+07,3.28592e+07,-1.55438e+08,1.52554e+08,0.0565657
57,1.7625,0.0237728,-0.100117,-1.63666,0.00816348,0,-876842,-931649,3.31532e+06,-4.44735e+06,0,-3.09094e+07,-3.25895e+07,1.16443e+08,-1.55974e+08,0.0575758
58,1.7625,0.108797,-0.0755141,-1.84628,0.311756,0,-374790,1.20426e+06,-1.12176e+06,3.50524e+06,0,-1.27012e+07,4.14618e+07,-3.90718e+07,1.20933e+08,0.0585859
59,1.7625,0.150758,-0.186522,-1.72528,0.14177,0,1.15967e+06,-1.07989e+06,-1.42707e+06,-1.8757e+06,0,3.92356e+07,-3.66109e+07,-4.79967e+07,-6.37751e+07,0.059596
60,1.7625,0.0222755,-0.147292,-1.52845,0.275458,0,-648746,994789,2.52315e+06,-697604,0,-2.1762e+07,3.30825e+07,8.39844e+07,-2.27633e+07,0.0606061
61,1.7625,0.079687,-0.167124,-1.68702,0.26252,0,-354262,-1.08276e+06,-1.97783e+06,2.69574e+06,0,-1.14894e+07,-3.54472e+07,-6.48892e+07,8.81487e+07,0.0616162
62,1.7625,0.154255,-0.0743282,-1.56216,-0.0908109,0,504357,756684,850313,-2.04507e+06,0,1.63082e+07,2.4449e+07,2.75345e+07,-6.61213e+07,0.0626263
63,1.7625,0.100609,-0.1052,-1.56852,-0.041841,0,102418,-190094,-249568,1.20697e+06,0,3.15601e+06,-6.08668e+06,-7.9095e+06,3.81931e+07,0.0636364
64,1.7625,0.0762268,-0.104769,-1.60418,0.0263655,0,-662845,-185171,455515,-1.35998e+06,0,-2.06215e+07,-5.74464e+06,1.4153e+07,-4.24264e+07,0.0646465
65,1.7625,0.104669,-0.0874426,-1.64094,0.231765,0,981387,183595,-659828,547770,0,3.01053e+07,5.66759e+06,-2.02625e+07,1.7002e+07,0.0656566
66,1.7625,0.0532097,-0.11615,-1.6027,0.26887,0,-885344,238469,203705,-665602,0,-2.68167e+07,7.14167e+06,6.26209e+06,-1.99128e+07,0.0666667
67,1.7625,0.114239,-0.127736,-1.64893,0.154137,0,618035,-811992,919603,3.00163e+06,0,1.84166e+07,-2.41186e+07,2.72332e+07,8.90671e+07,0.0676768
68,1.7625,0.135184,-0.0952383,-1.69771,-0.0448168,0,-1.12644e+06,1.12497e+06,-1.67676e+06,-4.02277e+06,0,-3.29237e+07,3.29975e+07,-4.91783e+07,-1.18115e+08,0.0686869
69,1.7625,0.152179,-0.163263,-1.57936,0.230856,0,2.1803e+06,-841607,823278,2.50584e+06,0,6.29301e+07,-2.43983e+07,2.39984e+07,7.26734e+07,0.069697
70,1.7625,0.0377753,-0.1216,-1.65999,0.197819,0,-2.30743e+06,238463,1.07333e+06,-1.49758e+06,0,-6.58222e+07,6.85248e+06,3.03862e+07,-4.26509e+07,0.0707071
71,1.7625,0.172022,-0.113188,-1.74935,0.177947,0,1.40565e+06,-74282.7,-2.65538e+06,2.7874e+06,0,3.95909e+07,-2.06193e+06,-7.44651e+07,7.80562e+07,0.0717172
72,1.7625,0.161676,-0.136041,-1.6712,0.122678,0,-858932,728813,3.00399e+06,-5.30792e+06,0,-2.37897e+07,2.00815e+07,8.3254e+07,-1.46755e+08,0.0727273
73,1.7625,0.171964,-0.145395,-1.87089,0.330109,0,1.02561e+06,-1.74265e+06,-1.13587e+06,6.65428e+06,0,2.79815e+07,-4.75096e+07,-3.13279e+07,1.81754e+08,0.0737374
74,1.7625,0.137867,-0.0673241,-1.80935,0.0204702,0,-1.7092e+06,1.92753e+06,-1.1076e+06,-5.43634e+06,0,-4.59552e+07,5.1988e+07,-2.97273e+07,-1.46697e+08,0.0747475
75,1.7625,0.15893,-0.178828,-1.65374,0.210703,0,2.48657e+06,-1.08938e+06,131235,2.72841e+06,0,6.60492e+07,-2.90527e+07,3.77922e+06,7.27845e+07,0.0757576
76,1.7625,0.026923,-0.176019,-1.743,0.134058,0,-2.00139e+06,472811,3.16512e+06,763911,0,-5.26248e+07,1.24135e+07,8.27274e+07,1.96829e+07,0.0767677
77,1.7625,0.119565,-0.176656,-1.92282,0.161106,0,605822,-559495,-3.58217e+06,-5.28723e+06,0,1.57902e+07,-1.44557e+07,-9.29448e+07,-1.36441e+08,0.0777778
78,1.7625,0.147542,-0.167398,-1.64826,0.330384,0,-332137,1.04726e+06,737817,6.4482e+06,0,-8.42427e+06,2.67049e+07,1.91096e+07,1.6499e+08,0.0787879
79,1.7625,0.115051,-0.190078,-1.5195,-0.161554,0,1.0781e+06,-1.42462e+06,-838171,-262342,0,2.7137e+07,-3.59305e+07,-2.08701e+07,-7.39667e+06,0.079798
80,1.7625,0.0426925,-0.120668,-1.61826,-0.184669,0,-931533,1.13657e+06,4.82018e+06,-5.36159e+06,0,-2.32855e+07,2.83633e+07,1.19706e+08,-1.33436e+08,0.0808081
81,1.7625,0.096768,-0.151192,-1.82523,0.267537,0,-123288,-381289,-7.13048e+06,3.87363e+06,0,-2.95189e+06,-9.44337e+06,-1.75404e+08,9.56316e+07,0.0818182
82,1.7625,0.129929,-0.136412,-1.53439,0.239375,0,549987,-492356,5.52666e+06,-1.81174e+06,0,1.33797e+07,-1.18951e+07,1.34524e+08,-4.39875e+07,0.0828283
83,1.7625,0.0958875,-0.12056,-1.69145,0.164979,0,-126299,707454,-1.92643e+06,3.18855e+06,0,-3.0774e+06,1.70169e+07,-4.65284e+07,7.63636e+07,0.0838384
84,1.7625,0.0939496,-0.187288,-1.63864,0.0372666,0,-118566,704113,-1.98513e+06,-3.50168e+06,0,-2.8225e+06,1.65314e+07,-4.68043e+07,-8.31679e+07,0.0848485
85,1.7625,0.120545,-0.187344,-1.57554,0.223119,0,-282820,-2.86748e+06,3.75581e+06,-1.20826e+06,0,-6.58209e+06,-6.70608e+07,8.804e+07,-2.77793e+07,0.0858586
86,1.7625,0.133002,-0.0869431,-1.80052,0.146216,0,901289,4.18491e+06,-2.82832e+06,8.71504e+06,0,2.0835e+07,9.68799e+07,-6.56071e+07,2.0135e+08,0.0868687
87,1.7625,0.114298,-0.198898,-1.8301,-0.182913,0,-1.65034e+06,-4.22202e+06,1.98007e+06,-1.1404e+07,0,-3.77192e+07,-9.66912e+07,4.53399e+07,-2.61198e+08,0.0878788
88,1.7625,0.142694,-0.0776313,-1.92072,0.265139,0,1.94848e+06,2.83554e+06,-1.74605e+06,6.84494e+06,0,4.41177e+07,6.43132e+07,-3.95339e+07,1.5537e+08,0.0888889
89,1.7625,0.0491917,-0.165953,-1.92332,0.13764,0,-1.39622e+06,-819506,3.60464e+06,-3.16309e+06,0,-3.12889e+07,-1.84516e+07,8.03969e+07,-7.07817e+07,0.089899
90,1.7625,0.042679,-0.188624,-1.90223,-0.00373201,0,1.77611e+06,-373714,-5.65773e+06,5.28417e+06,0,3.92004e+07,-8.23441e+06,-1.25178e+08,1.1664e+08,0.0909091
91,1.7625,0.0423695,-0.178672,-1.55618,-0.179146,0,-3.2239e+06,1.1682e+06,3.90762e+06,-8.09529e+06,0,-7.04594e+07,2.54977e+07,8.57142e+07,-1.77058e+08,0.0919192
92,1.7625,0.153015,-0.186308,-1.52107,0.0272197,0,3.92011e+06,-1.42718e+06,-3.89453e+06,8.87958e+06,0,8.48339e+07,-3.09182e+07,-8.40707e+07,1.92143e+08,0.0929293
93,1.7625,0.0775958,-0.0934515,-1.54471,-0.136769,0,-4.35185e+06,228104,5.21713e+06,-9.07414e+06,0,-9.31131e+07,4.99124e+06,1.11742e+08,-1.94253e+08,0.0939394
94,1.7625,0.143432,-0.0730166,-1.88354,0.0674685,0,5.30279e+06,757076,-338312,8.8054e+06,0,1.12243e+08,1.6029e+07,-7.66614e+06,1.86514e+08,0.0949495
95,1.7625,0.0278338,-0.115875,-1.88615,-0.0922279,0,-5.29402e+06,-1.00302e+06,-6.42228e+06,-8.77421e+06,0,-1.10993e+08,-2.09945e+07,-1.34317e+08,-1.83829e+08,0.0959596
96,1.7625,0.176013,-0.133814,-1.64768,0.0534175,0,3.21687e+06,1.53923e+06,8.29543e+06,1.01261e+07,0,6.68671e+07,3.18796e+07,1.72054e+08,2.09841e+08,0.0969697
97,1.7625,0.11198,-0.191951,-1.84151,-0.10591,0,-1.05535e+06,-1.07312e+06,-6.4765e+06,-1.03264e+07,0,-2.17215e+07,-2.21061e+07,-1.33041e+08,-2.11994e+08,0.0979798
98,1.7625,0.0749597,-0.140318,-1.71771,0.219083,0,212360,135424,2.55885e+06,4.70857e+06,0,4.33566e+06,2.76307e+06,5.2236e+07,9.61193e+07,0.0989899
99,1.7625,0.0383331,-0.0737978,-1.81707,0.075306,0,0,0,0,0,0,0,0,0,0,0.1
0,1.7625,0.124253,-0.143747,-1.7345,-0.0125811,0,-49.3883,118.304,-117.346,614.223,0,0,0,0,0,0
1,1.7625,0.0654164,-0.0722747,-1.81365,0.319696,0,81.2983,-43.8575,104.434,-57.6338,0,364021,243769,-24069.6,2.05871e+06,0.0010101
2,1.7625,0.0326817,-0.151455,-1.73936,-0.15054,0,-672.687,-82.1371,-508.937,-3293.39,0,-1.11047e+06,-281666,-583167,-5.26211e+06,0.0020202
3,1.7625,0.175138,-0.116071,-1.69369,0.219044,0,1180.79,-690.958,605.602,6578.36,0,1.10196e+06,-483078,743619,5.82912e+06,0.0030303
4,1.7625,0.145782,-0.0816544,-1.8509,-0.00193489,0,-1991.81,2405.32,6681.48,-9370.85,0,-1.07871e+06,1.37795e+06,3.35664e+06,-5.41792e+06,0.0040404
5,1.7625,0.10282,-0.13215,-1.88032,-0.0186472,0,6839,-5153.07,-21808.1,22634.8,0,2.92209e+06,-2.25205e+06,-9.6172e+06,9.70271e+06,0.00505051
6,1.7625,0.0318133,-0.113895,-1.51631,-0.126312,0,-12003.1,10475.4,24003.5,-46063.2,0,-4.41643e+06,3.74905e+06,9.11466e+06,-1.66626e+07,0.00606061
7,1.7625,0.166352,-0.182278,-1.75218,0.311037,0,9571.55,-16482.5,-7372.67,43340.1,0,3.05355e+06,-5.05946e+06,-2.50692e+06,1.38509e+07,0.00707071
8,1.7625,0.144589,-0.0969707,-1.84556,-0.0225754,0,-7308.71,20115.5,7928.67,6342.63,0,-1.91756e+06,5.36004e+06,1.88962e+06,1.08492e+06,0.00808081
9,1.7625,0.118225,-0.151419,-1.75676,-0.124098,0,17294.7,-20172.1,-51880.2,-69354.5,0,3.95137e+06,-4.76808e+06,-1.17542e+07,-1.59535e+07,0.00909091
10,1.7625,0.0744369,-0.085823,-1.63168,0.111214,0,-35895.1,11852.3,122230,93385.1,0,-7.43428e+06,2.57332e+06,2.5279e+07,1.96989e+07,0.010101
11,1.7625,0.146936,-0.115719,-1.8948,-0.205404,0,44308.4,4768.46,-178971,-45959.9,0,8.43703e+06,822001,-3.38225e+07,-9.12713e+06,0.0111111
12,1.7625,0.0230514,-0.134459,-1.53087,-0.121207,0,-30473.2,-25107.7,161880,9091.58,0,-5.36677e+06,-4.26399e+06,2.83266e+07,1.48055e+06,0.0121212
13,1.7625,0.0398412,-0.10838,-1.85758,0.120764,0,25468.2,51917.7,-48358,-67060,0,3.99834e+06,8.16181e+06,-8.18555e+06,-1.03621e+07,0.0131313
14,1.7625,0.0645584,-0.163773,-1.84277,0.313608,0,-49208.6,-73353.6,-85570,70097,0,-7.1618e+06,-1.0778e+07,-1.23034e+07,1.06159e+07,0.0141414
15,1.7625,0.142553,-0.0584133,-1.68708,0.0682159,0,51328.2,68003.1,155766,40296.3,0,7.10833e+06,9.37145e+06,2.12894e+07,5.25208e+06,0.0151515
16,1.7625,0.0547915,-0.11453,-1.86548,-0.144344,0,8034.36,-39898.8,-178904,-28701.6,0,841748,-5.18428e+06,-2.28805e+07,-3.99949e+06,0.0161616
17,1.7625,0.0565794,-0.0825518,-1.7825,-0.000769215,0,-86756.5,13345.3,265155,-144242,0,-1.03218e+07,1.63738e+06,3.1617e+07,-1.70065e+07,0.0171717
18,1.7625,0.155805,-0.0655334,-1.86953,0.196108,0,102923,-14253.1,-402123,253495,0,1.17357e+07,-1.58185e+06,-4.54269e+07,2.87271e+07,0.0181818
19,1.7625,0.0532251,-0.0672738,-1.52365,-0.00917442,0,-30365.8,16775.6,373682,-238886,0,-3.41723e+06,1.8261e+06,4.0351e+07,-2.56929e+07,0.0191919
20,1.7625,0.069713,-0.113774,-1.80846,0.0915295,0,-73921.3,-9106.84,-90437.8,300693,0,-7.39429e+06,-921347,-9.71018e+06,3.03535e+07,0.020202
21,1.7625,0.124901,-0.160076,-1.75812,0.091931,0,126351,41039.8,-305174,-595118,0,1.22218e+07,3.89666e+06,-2.90565e+07,-5.70908e+07,0.0212121
22,1.7625,0.0335157,-0.189604,-1.59307,0.337147,0,-89753.9,-62684,603672,853196,0,-8.36518e+06,-5.80764e+06,5.54846e+07,7.86118e+07,0.0222222
23,1.7625,0.0709603,-0.129616,-1.91433,-0.168394,0,41207.7,35626.2,-579154,-679823,0,3.6452e+06,3.16994e+06,-5.12908e+07,-6.03578e+07,0.0232323
24,1.7625,0.0987384,-0.108779,-1.59844,0.131689,0,-43960.9,-37851.1,226697,273899,0,-3.69003e+06,-3.15903e+06,1.95375e+07,2.34253e+07,0.0242424
25,1.7625,0.13419,-0.0989617,-1.62255,0.191301,0,32457.8,59407.1,123924,8016.85,0,2.66518e+06,4.80438e+06,9.83542e+06,480879,0.0252525
26,1.7625,0.117497,-0.133116,-1.73152,0.240868,0,16428.4,-64359.7,-311064,-288604,0,1.23832e+06,-4.99806e+06,-2.40769e+07,-2.21579e+07,0.0262626
27,1.7625,0.105199,-0.133822,-1.67307,0.315217,0,-52623.8,65230.6,382749,396101,0,-3.92183e+06,4.88271e+06,2.86273e+07,2.97461e+07,0.0272727
28,1.7625,0.122993,-0.169689,-1.83644,0.0241171,0,26307.1,-17231.2,-183844,-28206.4,0,1.94596e+06,-1.30347e+06,-1.35213e+07,-2.4145e+06,0.0282828
29,1.7625,0.0908575,-0.157017,-1.73179,-0.0290414,0,65477.2,-15795.1,-246061,-426959,0,4.48703e+06,-1.11807e+06,-1.68384e+07,-2.94963e+07,0.0292929
30,1.7625,0.0594424,-0.104979,-1.61547,0.103199,0,-130557,-109778,487428,600249,0,-8.75986e+06,-7.24619e+06,3.27315e+07,4.0312e+07,0.030303
31,1.7625,0.0961776,-0.0901647,-1.77964,-0.0637888,0,139504,271949,-293295,-387148,0,9.06433e+06,1.76183e+07,-1.92814e+07,-2.53983e+07,0.0313131
32,1.7625,0.0761832,-0.185593,-1.67723,0.081755,0,-113604,-309447,78920.3,149148,0,-7.17215e+06,-1.94775e+07,4.95994e+06,9.38284e+06,0.0323232
33,1.7625,0.11241,-0.145647,-1.52792,0.25092,0,12751.1,272369,-586484,-714967,0,849033,1.66294e+07,-3.52692e+07,-4.30407e+07,0.0333333
34,1.7625,0.104758,-0.206242,-1.51535,0.281205,0,88379.7,-188952,1.5041e+06,1.67834e+06,0,5.20672e+06,-1.12273e+07,8.86102e+07,9.8935e+07,0.0343434
35,1.7625,0.0599524,-0.181242,-1.89294,-0.165814,0,-77788.1,163543,-1.78073e+06,-1.73025e+06,0,-4.49672e+06,9.36181e+06,-1.02374e+08,-9.96478e+07,0.0353535
36,1.7625,0.065807,-0.16657,-1.55542,0.197486,0,127128,-258742,1.29557e+06,1.06286e+06,0,7.02536e+06,-1.43928e+07,7.25838e+07,5.9572e+07,0.0363636
37,1.7625,0.0927134,-0.104142,-1.72677,0.187595,0,-354283,327316,-796604,-513533,0,-1.91251e+07,1.77604e+07,-4.33379e+07,-2.80367e+07,0.0373737
38,1.7625,0.163089,-0.140133,-1.71814,0.327293,0,480201,-305071,644666,-180948,0,2.53814e+07,-1.61377e+07,3.40657e+07,-9.2203e+06,0.0383838
39,1.7625,0.070893,-0.0855708,-1.83569,0.337365,0,-409393,240213,-450782,628467,0,-2.11006e+07,1.23832e+07,-2.33187e+07,3.23692e+07,0.0393939
40,1.7625,0.0948465,-0.0960774,-1.76721,0.0683419,0,277256,-298859,285556,-16670.7,0,1.39551e+07,-1.49267e+07,1.43047e+07,-1.20301e+06,0.040404
41,1.7625,0.0368791,-0.0896943,-1.71089,0.0456267,0,-48405.4,410746,-504917,-1.17991e+06,0,-2.45871e+06,2.00821e+07,-2.45764e+07,-5.73374e+07,0.0414141
42,1.7625,0.034123,-0.183392,-1.6268,0.146017,0,-97940.6,-329781,897865,1.98582e+06,0,-4.67975e+06,-1.57968e+07,4.27449e+07,9.4685e+07,0.0424242
43,1.7625,0.0848501,-0.168965,-1.68949,-0.206632,0,10013.6,225512,-1.16198e+06,-1.68297e+06,0,511254,1.05133e+07,-5.41206e+07,-7.87106e+07,0.0434343
44,1.7625,0.103804,-0.179944,-1.51913,-0.0170838,0,45994.6,-252873,1.0104e+06,1.23927e+06,0,2.10893e+06,-1.14973e+07,4.6127e+07,5.63969e+07,0.0444444
45,1.7625,0.0890051,-0.157835,-1.62593,0.0583229,0,45063.1,190146,-788304,-1.91846e+06,0,1.97378e+06,8.51305e+06,-3.50841e+07,-8.50791e+07,0.0454545
46,1.7625,0.0833086,-0.207384,-1.63714,0.261198,0,43467.5,264804,586293,2.14703e+06,0,1.81696e+06,1.13545e+07,2.56255e+07,9.36669e+07,0.0464646
47,1.7625,0.131222,-0.200783,-1.81217,-0.133136,0,-582009,-936754,150426,-331221,0,-2.46141e+07,-3.976e+07,6.16535e+06,-1.47564e+07,0.0474747
